scope_key,region,delay,universe,dataset_id,dataset_name,dataset_category,field_count,coverage,date_coverage,value_score,pyramid_multiplier,date_updated,variant_id,variant_evidence
EUR_D1_TOP2500,EUR,1,TOP2500,model50,International Scorings Data,Model,168,0.8551,1.0,2.0,1.4,2025-10-01,model50__fc168,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,model53,Creditworthiness Risk Measure Model,Model,52,0.9769,1.0,4.0,1.4,2026-03-01,model53__fc52,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,model68,Risk-Alleviated Momentum Scores,Model,4,0.5515,0.9507,5.0,1.4,2023-11-01,model68__fc4,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,model77,Analysts' Factor Model,Model,829,0.7826,1.0,2.0,1.4,2025-11-01,model77__fc829,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,multi_horizon_alpha,Multi Horizon Alpha Decomposition,Model,158,0.8257,0.9507,7.0,1.4,2026-03-01,multi_horizon_alpha__fc158,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,multi_source_model,Multi-Source Market Return Prediction,Model,60,0.5785,0.6262,6.0,1.4,2026-03-01,multi_source_model__fc60,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,multifactor_return_pred,Multi Factor Market Return Predictions,Model,648,0.568,0.6262,6.0,1.4,2026-03-01,multifactor_return_pred__fc648,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news17,PR Edition Data,News,88,0.7824,1.0,2.0,1.4,2026-03-01,news17__fc88,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news18,Ravenpack News Data,News,124,0.61,1.0,1.0,1.4,2026-03-01,news18__fc124,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news21,Macro Economic Event Data,News,47,0.5266,0.9507,1.0,1.4,2025-11-01,news21__fc47,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news23,MnA Deals Data,News,136,0.4462,0.9507,3.0,1.4,2025-10-01,news23__fc136,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news29,Significant Developments Data,News,12,0.6888,1.0,4.0,1.4,2026-03-01,news29__fc12,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news31,News Analytics on Equities,News,53,0.7843,1.0,1.0,1.4,2025-11-01,news31__fc53,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news36,News Analytics Data,News,15,0.7713,0.9507,2.0,1.4,2025-11-01,news36__fc15,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news38,News Analytic Model Data,News,30,0.6821,1.0,3.0,1.4,2025-11-01,news38__fc30,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news46,Relevant News Analytics Data,News,30,0.9382,0.9507,2.0,1.4,2025-11-01,news46__fc30,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news48,Global Media News Data,News,22,0.6326,0.9507,3.0,1.4,2023-07-01,news48__fc22,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news50,Web News Analytics Data,News,37,0.8227,1.0,2.0,1.4,2022-12-01,news50__fc37,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news52,Conference call data,News,24,0.4698,0.9507,4.0,1.4,2025-11-01,news52__fc24,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news59,Corporate Events Data,News,2,0.9505,0.9507,1.0,1.4,2022-12-01,news59__fc2,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news66,Webpage View Statistics,News,5,0.5,1.0,4.0,1.4,2022-12-01,news66__fc5,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news7,Real Time News Feed Data,News,118,0.715,1.0,1.0,1.4,2026-04-01,news7__fc118,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news73,Story by Story Sentiment,News,22,0.813,0.9507,3.0,1.4,2023-11-01,news73__fc22,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news76,Textual News Feed Data,News,8,0.7245,0.822,2.0,1.4,2025-10-01,news76__fc8,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news77,Earnings Call Transcript Data,Earnings,29,0.5873,1.0,2.0,1.2,2023-07-01,news77__fc29,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news83,Model sentiment dataset,News,1,0.9844,1.0,2.0,1.4,2022-12-01,news83__fc1,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news84,Headline Sentiment Analysis using DNN,News,23,0.7811,1.0,2.0,1.4,2025-10-01,news84__fc23,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news85,News Sentiment Analysis using DNN,News,23,0.823,1.0,2.0,1.4,2025-10-01,news85__fc23,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news_sentiment_dl,Deep Learning News Sentiment Signals,Other,66,0.7558,0.9507,7.0,1.6,2026-02-01,news_sentiment_dl__fc66,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,news_sentiment_nlp,News Sentiment Signal Features,Other,23,0.9134,1.0,7.0,1.6,2026-03-01,news_sentiment_nlp__fc23,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,option_chart_model,Option Chart Image Return Prediction,Model,39,0.4352,1.0,7.0,1.4,2026-03-01,option_chart_model__fc39,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,order_book_imbalance,Order Book Liquidity and Imbalance Analytics,Other,256,0.2122,0.684,5.0,1.6,2026-03-01,order_book_imbalance__fc256,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,other128,Global Executive Performance Factors,Other,18,0.4607,1.0,5.0,1.6,2025-10-01,other128__fc18,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,other238,Event based sentiment and behavioral factors model,Model,2,0.5773,1.0,5.0,1.4,2022-10-01,other238__fc2,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,other250,details data,Other,12,0.4899,0.9507,5.0,1.6,2026-03-01,other250__fc12,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,other296,Corporate Earnings Call Sentiment Data,Other,19,0.5649,0.9507,3.0,1.6,2025-11-01,other296__fc19,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,other315,Equity Swap Data,Other,32,0.5191,0.9507,5.0,1.6,2025-10-01,other315__fc32,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,other323,Global Equity Premarket Data,Other,7,0.9978,0.9507,3.0,1.6,2022-12-01,other323__fc7,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,other327,Sensitivity to Interest Rates Model,Other,3,0.5158,0.9507,4.0,1.6,2022-10-01,other327__fc3,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,other335,Multi-Region Dividend Alpha Model Dataset,Other,10,0.5589,0.9507,1.0,1.6,2023-11-01,other335__fc10,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,other384,NLP on conference conversation,Other,66,0.2803,0.9507,5.0,1.6,2025-11-01,other384__fc66,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,other424,Dividend prediction model,Other,3,0.6935,0.9507,3.0,1.6,2025-10-01,other424__fc3,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,other432,DNN prediction of fundamentals,Model,516,0.7521,1.0,3.0,1.4,2022-10-01,other432__fc516,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,other436,Dividend model,Other,3,0.4461,0.9507,4.0,1.6,2022-12-01,other436__fc3,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,other455,Relationship enhanced with AI/ML,Other,1500,0.9599,1.0,4.0,1.6,2026-03-01,other455__fc1500,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,other47,Web Intelligence Data,Other,18,0.6309,1.0,3.0,1.6,2026-03-01,other47__fc18,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,other545,Linked Firms Momentum Data,Other,4,0.5424,0.9507,5.0,1.6,2023-07-01,other545__fc4,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,other546,Institutional Network Analysis Dataset,Other,13,0.381,0.9507,6.0,1.6,2023-11-01,other546__fc13,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,other553,Financial Opinion Mining,Sentiment,73,0.5458,1.0,2.0,1.4,2023-11-01,other553__fc73,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,other567,Employee Review Data,Other,224,0.4665,1.0,5.0,1.6,2025-11-01,other567__fc224,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,other571,Wikipedia Viewing Data,Other,30,0.7585,0.9507,5.0,1.6,2025-10-01,other571__fc30,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,other635,Thomson Reuters News Analytics Equities,Other,6,0.6216,1.0,5.0,1.6,2025-10-01,other635__fc6,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,other699,Individual Investor Transactions Data,Other,7,0.2732,0.7007,3.0,1.6,2025-07-01,other699__fc7,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,pattern_scores,Chart Pattern Similarity Scores,Price Volume,504,0.9924,1.0,6.0,1.1,2026-03-01,pattern_scores__fc504,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,predictive_starmine,Predictive Analyst-Company Signal Set,Model,638,0.798,1.0,5.0,1.4,2026-03-01,predictive_starmine__fc638,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,price_signal_dl,Deep Learning Price Signal Dataset,Model,28,0.9729,0.9507,6.0,1.4,2026-03-01,price_signal_dl__fc28,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,pv1,Price Volume Data for Equity,Price Volume,24,1.0,1.0,1.0,1.1,2026-04-01,pv1__fc24,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,pv103,Interval and MOO&MOC statistics,Price Volume,9,0.9831,0.9507,2.0,1.1,2025-10-01,pv103__fc9,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,pv106,Microstructure Spread Data,Price Volume,15,1.0,0.9507,2.0,1.1,2025-11-01,pv106__fc15,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,pv109,Bond Yield Data,Price Volume,25,0.4397,1.0,4.0,1.1,2025-10-01,pv109__fc25,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,pv13,Relationship Data for Equity,Price Volume,73,0.6607,1.0,2.0,1.1,2025-11-01,pv13__fc73,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,pv149,Holidays and Trading Hours Calendar,Price Volume,1,1.0,0.9507,5.0,1.1,2025-10-01,pv149__fc1,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,pv17,Intermediate Cluster Groups,Price Volume,3,1.0,0.9507,1.0,1.1,2022-08-01,pv17__fc3,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,pv173,Corporate Bond Pricing Data,Price Volume,105,0.3348,1.0,4.0,1.1,2026-03-01,pv173__fc105,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,pv20,Daily Spot and Cross Rate Data,Price Volume,1475,0.6915,1.0,2.0,1.1,2026-04-01,pv20__fc1475,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,pv29,Derived Industry Classification,Price Volume,80,0.5633,0.9507,1.0,1.1,2025-10-01,pv29__fc80,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,pv30,Alternate Industry Classification,Price Volume,558,0.8222,0.9507,2.0,1.1,2025-11-01,pv30__fc558,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,pv37,Equity Interval Data,Price Volume,251,1.0,1.0,1.0,1.1,2023-11-01,pv37__fc251,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,pv47,Specific Return Dataset,Price Volume,2,1.0,0.9507,1.0,1.1,2025-11-01,pv47__fc2,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,pv87,Aggregated dataset,Price Volume,1649,0.5,1.0,2.0,1.1,2023-07-01,pv87__fc1649,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,quant_factor_lib,Multi-Domain Quantitative Factor Library,Model,126,0.5117,1.0,7.0,1.4,2026-03-01,quant_factor_lib__fc126,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,risk60,Securities Lending Insight Data,Risk,5,0.8168,0.9507,1.0,1.0,2026-03-01,risk60__fc5,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,risk62,Beta Risk Factors,Risk,233,0.9974,0.9507,1.0,1.0,2022-09-01,risk62__fc233,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,risk68,Forecast Data,Risk,5,1.0,0.9507,2.0,1.0,2022-09-01,risk68__fc5,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,risk70,Multi-Factor Model,Risk,87,0.9817,1.0,1.0,1.0,2025-11-01,risk70__fc87,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,risk72,Specific return of extended factors,Risk,40,0.6023,1.0,2.0,1.0,2026-03-01,risk72__fc40,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,search_interest,Rapid Search Interest Signals,Other,5,0.7815,1.0,4.0,1.6,2025-11-01,search_interest__fc5,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,sentiment21,AI Sentiment Score Data,Sentiment,210,0.9659,1.0,3.0,1.4,2025-11-01,sentiment21__fc210,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,sentiment26,Website Popularity Ranking Dataset,Sentiment,19,0.7528,0.7202,3.0,1.4,2025-07-01,sentiment26__fc19,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,sentiment27,Website Popularity Rankings,Sentiment,30,0.9427,1.0,2.0,1.4,2026-03-01,sentiment27__fc30,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,sentiment7,Webpage Views  Data,Sentiment,24,0.0625,1.0,3.0,1.4,2026-03-01,sentiment7__fc24,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,shortinterest7,Short Selling Model,Model,16,1.0,1.0,3.0,1.4,2022-07-01,shortinterest7__fc16,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,socialmedia12,Sentiment Data for Equity,Social Media,6,0.7836,0.9507,1.0,1.2,2025-11-01,socialmedia12__fc6,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,stock_alpha_model,Global Stock Selection Alpha Model,Model,9,0.5545,0.9507,4.0,1.4,2026-03-01,stock_alpha_model__fc9,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,stock_cluster_dl,Deep Learning Stock Clusters,Other,5,0.4563,0.9507,7.0,1.6,2026-03-01,stock_cluster_dl__fc5,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,stock_search_trends,US Stock Search Trend Matrix,Other,6,0.5401,0.9507,6.0,1.6,2026-03-01,stock_search_trends__fc6,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,techindi_model,Deep Learning Technical Indicator Returns,Other,798,0.9999,0.9507,4.0,1.6,2026-03-01,techindi_model__fc798,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,univ1,Universe Dataset,Price Volume,6,1.0,1.0,5.0,1.1,2026-03-01,univ1__fc6,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,univ2,Universe Dataset,Price Volume,1,0.67,,5.0,1.1,2024-06-01,univ2__fc1,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP2500,EUR,1,TOP2500,workforce_flow_skills,Global Workforce Flow and Skills Analytics,Other,33,0.2456,0.9507,7.0,1.6,2026-03-01,workforce_flow_skills__fc33,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,acquisition_model,Corporate Acquisition Likelihood Model,Other,15,0.7484,0.9507,6.0,1.6,2026-03-01,acquisition_model__fc15,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,ai_equity_alpha,AI Equity Alpha Forecasts,Model,582,0.8601,0.9507,6.0,1.4,2026-02-01,ai_equity_alpha__fc582,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,ai_factor_transfer,AI Enhanced Equity Factor Transfer,Model,20,1.0,0.9507,5.0,1.4,2026-03-01,ai_factor_transfer__fc20,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,ai_news_scores,AI News Sentiment Scores,Other,105,0.7924,0.9001,6.0,1.6,2026-03-01,ai_news_scores__fc105,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,analyst10,Performance-Weighted Analyst Estimates,Analyst,961,0.7695,1.0,2.0,1.4,2026-04-01,analyst10__fc961,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,analyst11,ESG scores,Analyst,445,0.8489,1.0,3.0,1.4,2025-11-01,analyst11__fc445,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,analyst14,Estimations of Key Fundamentals,Analyst,121,0.5,1.0,1.0,1.4,2022-05-01,analyst14__fc121,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,analyst15,Earnings forecasts,Analyst,1744,0.511,1.0,2.0,1.4,2026-03-01,analyst15__fc1744,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,analyst16,Real Time Estimates,Analyst,137,0.8471,1.0,2.0,1.4,2026-03-01,analyst16__fc137,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,analyst35,ESG Model,Analyst,23,0.7582,0.9507,4.0,1.4,2022-10-01,analyst35__fc23,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,analyst4,Analyst Estimate Data for Equity,Analyst,776,0.6638,1.0,1.0,1.4,2026-03-01,analyst4__fc776,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,analyst45,Analyst Trade Ideas,Analyst,61,1.0,0.9507,2.0,1.4,2025-10-01,analyst45__fc61,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,analyst69,Fundamental Analyst Estimates,Analyst,813,0.648,1.0,1.0,1.4,2026-03-01,analyst69__fc813,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,analyst7,Broker Estimates,Analyst,1111,0.5,1.0,1.0,1.4,2022-09-01,analyst7__fc1111,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,analyst8,Daily Split Data,Analyst,18,0.8835,1.0,2.0,1.4,2026-03-01,analyst8__fc18,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,analyst82,Analyst estimate prediction data,Analyst,70,0.6986,,3.0,1.4,2024-10-01,analyst82__fc70,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,analyst_base_ref,Analyst Estimates Base Reference,Analyst,17,0.5523,1.0,5.0,1.4,2026-03-01,analyst_base_ref__fc17,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,analyst_consensus,Standardized Analyst Consensus Forecasts,Analyst,1929,0.7027,1.0,5.0,1.4,2026-03-01,analyst_consensus__fc1929,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,analyst_earnings_ibes,Global Analyst Earnings Forecasts,Model,42,0.9976,0.9507,6.0,1.4,2026-03-01,analyst_earnings_ibes__fc42,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,analyst_factor_signals,Global Analyst Factor Signals,Analyst,108,0.5458,0.9507,5.0,1.4,2026-03-01,analyst_factor_signals__fc108,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,analyst_revision_horizons,Multi Horizon Analyst Revision Signals,Model,1089,0.6885,1.0,7.0,1.4,2026-03-01,analyst_revision_horizons__fc1089,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,behavioral_signals,Behavioral Finance Signal Factors,Model,7,0.557,0.9507,7.0,1.4,2026-03-01,behavioral_signals__fc7,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,chart_cnn_alpha,Deep Learning Chart-Based Alpha,Model,122,0.6916,1.0,6.0,1.4,2026-03-01,chart_cnn_alpha__fc122,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,continuation_score,Price Chart Continuation Pattern Similarity,Price Volume,560,0.9924,1.0,6.0,1.1,2026-03-01,continuation_score__fc560,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,digital_ad_spend,Digital Advertising Spend Intelligence,Fundamental,6,0.1725,0.9507,6.0,1.1,2026-03-01,digital_ad_spend__fc6,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,dl_riskfree_returns,Deep Learning Risk Free Returns,Other,133,0.9429,0.9507,5.0,1.6,2026-03-01,dl_riskfree_returns__fc133,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,earnings11,Earnings Call Transcript Data,Earnings,35,0.6811,0.9507,2.0,1.2,2025-10-01,earnings11__fc35,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,earnings3,Earnings Date Data,Earnings,4,0.8753,0.9507,1.0,1.2,2022-10-01,earnings3__fc4,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,earnings6,International Findings Data,Earnings,66,0.8203,0.6624,1.0,1.2,2025-11-01,earnings6__fc66,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,earnings_sent_matrix,Global Earnings Call Sentiment Matrix,Earnings,7,0.5062,1.0,3.0,1.2,2026-03-01,earnings_sent_matrix__fc7,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,earningscall_sentiment,Multi Aspect Earnings Call Sentiment,Other,167,0.5061,0.9507,3.0,1.6,2025-11-01,earningscall_sentiment__fc167,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,equity_conc_metrics,Equity Market Concentration Metrics,Other,18,0.1965,0.626,7.0,1.6,2026-03-01,equity_conc_metrics__fc18,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,equity_forum_data,International Equity Forum Activity,Other,8,0.406,0.9507,7.0,1.6,2026-03-01,equity_forum_data__fc8,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,euro_equity_imbalance,European Equity Trading Imbalance Indicators,Other,31,0.3089,0.9507,5.0,1.6,2026-03-01,euro_equity_imbalance__fc31,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,event_relation,Text-Based Event Relationship Analysis,Other,12,0.5769,0.9507,7.0,1.6,2026-04-01,event_relation__fc12,OFFICIAL_DATASET_FIELDCOUNT_GROUP
EUR_D1_TOP400,EUR,1,TOP400,event_sentiment_signals,Corporate Event Sentiment Signals,Other,26,0.3567,0.9507,6.0,1.6,2026-03-01,event_sentiment_signals__fc26,OFFICIAL_DATASET_FIELDCOUNT_GROUP
