scope_key,dataset_id,dataset_name,category,field_count,coverage,date_coverage,value_score,pyramid_multiplier,last_field_added,alpha_count,alpha_density,resource_count,forum_count,paper_count,dataset_page_url,scraped_at
USA_D1_TOP1000,analyst10,Performance-Weighted Analyst Estimates,Analyst,2258,0.8069,1.0,3.0,1.2,2026-04-01,432,0.191320,1,1,0,https://platform.worldquantbrain.com/data/data-sets/analyst10,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news7,Real Time News Feed Data,News,162,0.8634,1.0,1.0,1.2,2026-04-01,326,2.012346,4,1,3,https://platform.worldquantbrain.com/data/data-sets/news7,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,risk62,Beta Risk Factors,Risk,636,0.9988,1.0,1.0,1.2,2026-04-01,1003,1.577044,1,1,0,https://platform.worldquantbrain.com/data/data-sets/risk62,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,board_gov_stats,US Board Governance and Leadership Metrics,Insiders,46,0.9197,1.0,5.0,1.1,2026-04-01,61,1.326087,1,1,0,https://platform.worldquantbrain.com/data/data-sets/board_gov_stats,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fundamental31,Additional Factor Model,Fundamental,189,0.7185,1.0,2.0,1.1,2026-04-01,207,1.095238,0,0,0,https://platform.worldquantbrain.com/data/data-sets/fundamental31,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv1,Price Volume Data for Equity,Price Volume,24,1.0,1.0,1.0,1.1,2026-04-01,73979,3082.458333,19,1,18,https://platform.worldquantbrain.com/data/data-sets/pv1,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv20,Daily Spot and Cross Rate Data,Price Volume,1552,0.7787,1.0,3.0,1.1,2026-04-01,147,0.094716,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv20,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv29,Derived Industry Classification,Price Volume,199,0.7969,1.0,1.0,1.1,2026-04-01,1953,9.814070,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv29,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv30,Alternate Industry Classification,Price Volume,833,0.7604,1.0,1.0,1.1,2026-04-01,4952,5.944778,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv30,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv98,Intraday Tick Data and Statistics,Price Volume,352,0.9966,1.0,3.0,1.1,2026-04-01,62,0.176136,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv98,2026-07-17T14:13:02+00:00
